color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,people,category
Color,Chris Weitz,251.0,113.0,129.0,1000.0,Eva Green,16000.0,70083519.0,Adventure|Family|Fantasy,Christopher Lee,The Golden Compass ,149019,24106,Kristin Scott Thomas,2.0,children|epic|friend|girl|quest,http://www.imdb.com/title/tt0385752/?ref_=fn_tt_tt_1,666.0,English,USA,PG-13,180000000.0,2007.0,6000.0,6.1,2.35,0,Christopher_Lee|Eva_Green|Kristin_Scott_Thomas|Chris_Weitz,0
Color,Gary David Goldberg,120.0,98.0,30.0,664.0,Victor Webster,944.0,43894863.0,Comedy|Romance,Stockard Channing,Must Love Dogs ,25883,4879,Elizabeth Perkins,2.0,date|dating|dog|love|teacher,http://www.imdb.com/title/tt0417001/?ref_=fn_tt_tt_1,262.0,English,USA,PG-13,30000000.0,2005.0,940.0,5.9,2.35,0,Stockard_Channing|Victor_Webster|Elizabeth_Perkins|Gary_David_Goldberg,10
Color,Wes Anderson,83.0,91.0,0.0,65.0,Darryl Cox,387.0,1040879.0,Comedy|Crime|Drama,Andrew Wilson,Bottle Rocket ,54478,648,Lumi Cavazos,0.0,caper|escapade|motel|robbery|texas,http://www.imdb.com/title/tt0115734/?ref_=fn_tt_tt_1,184.0,English,USA,R,7000000.0,1996.0,96.0,7.1,1.85,0,Andrew_Wilson|Darryl_Cox|Lumi_Cavazos|Wes_Anderson,20
Color,Marc Webb,599.0,153.0,464.0,963.0,Andrew Garfield,15000.0,262030663.0,Action|Adventure|Fantasy,Emma Stone,The Amazing Spider-Man ,451803,28489,Chris Zylka,0.0,lizard|outcast|spider|spider man|teenager,http://www.imdb.com/title/tt0948470/?ref_=fn_tt_tt_1,1225.0,English,USA,PG-13,230000000.0,2012.0,10000.0,7.0,2.35,56000,Emma_Stone|Andrew_Garfield|Chris_Zylka|Marc_Webb,3
Color,Jonathan Demme,209.0,129.0,438.0,502.0,Dorian Missick,18000.0,65948711.0,Drama|Mystery|Sci-Fi|Thriller,Denzel Washington,The Manchurian Candidate ,86422,20056,Jose Pablo Cantillo,1.0,brainwashed assassin|conspiracy|critically acclaimed|mother son relationship|soldier,http://www.imdb.com/title/tt0368008/?ref_=fn_tt_tt_1,363.0,English,USA,R,80000000.0,2004.0,1000.0,6.6,1.85,0,Denzel_Washington|Dorian_Missick|Jose_Pablo_Cantillo|Jonathan_Demme,2
Color,Steve Beck,156.0,91.0,17.0,78.0,Ron Eldard,534.0,30079316.0,Horror,Isaiah Washington,Ghost Ship ,75920,1083,Francesca Rettondini,0.0,decapitation|ghost ship|passenger|severed head|torso cut in half,http://www.imdb.com/title/tt0288477/?ref_=fn_tt_tt_1,474.0,English,USA,R,35000000.0,2002.0,385.0,5.5,1.85,0,Isaiah_Washington|Ron_Eldard|Francesca_Rettondini|Steve_Beck,49
Color,Hugh Wilson,50.0,103.0,37.0,452.0,Elizabeth Berkley,944.0,105444419.0,Comedy,Stockard Channing,The First Wives Club ,31817,3143,Stephen Collins,3.0,cult film|female therapist|revenge|revenge motive|therapy session,http://www.imdb.com/title/tt0116313/?ref_=fn_tt_tt_1,117.0,English,USA,PG,26000000.0,1996.0,893.0,6.2,1.85,0,Stockard_Channing|Elizabeth_Berkley|Stephen_Collins|Hugh_Wilson,38
Color,Sharon Maguire,168.0,97.0,11.0,887.0,Jim Broadbent,14000.0,71500556.0,Comedy|Drama|Romance,Colin Firth,Bridget Jones's Diary ,171568,16999,Shirley Henderson,3.0,american actress playing british character|book publishing|calorie counting|employer employee relationship|rabbit costume,http://www.imdb.com/title/tt0243155/?ref_=fn_tt_tt_1,571.0,English,UK,R,26000000.0,2001.0,1000.0,6.7,2.35,0,Colin_Firth|Jim_Broadbent|Shirley_Henderson|Sharon_Maguire,32
Color,Mike Newell,56.0,124.0,179.0,551.0,Kurt Fuller,11000.0,8406264.0,Comedy|Drama|Romance,Angelina Jolie Pitt,Pushing Tin ,24826,13093,Jake Weber,3.0,air traffic control|air traffic controller|female bodybuilder|job|marriage,http://www.imdb.com/title/tt0120797/?ref_=fn_tt_tt_1,175.0,English,USA,R,38000000.0,1999.0,617.0,6.0,2.35,783,Angelina_Jolie_Pitt|Kurt_Fuller|Jake_Weber|Mike_Newell,46
Color,Tina Gordon Chism,43.0,95.0,24.0,426.0,S. Epatha Merkerson,931.0,9123834.0,Comedy|Romance,Tyler James Williams,Peeples ,4065,3322,Diahann Carroll,6.0,african american,http://www.imdb.com/title/tt1699755/?ref_=fn_tt_tt_1,33.0,English,USA,PG-13,15000000.0,2013.0,539.0,5.3,2.35,0,Tyler_James_Williams|S._Epatha_Merkerson|Diahann_Carroll|Tina_Gordon_Chism,10
Color,??mile Gaudreault,67.0,92.0,9.0,71.0,Luke Kirby,636.0,6239558.0,Comedy|Drama,Paul Sorvino,Mambo Italiano ,5548,1033,Claudia Ferri,0.0,gay|immigrant|italian|police|police officer,http://www.imdb.com/title/tt0330602/?ref_=fn_tt_tt_1,67.0,English,Canada,R,5000000.0,2003.0,210.0,6.7,1.85,352,Paul_Sorvino|Luke_Kirby|Claudia_Ferri|??mile_Gaudreault,1
Color,Noah Baumbach,110.0,88.0,387.0,18.0,Elizabeth Meriwether,436.0,7362100.0,Comedy|Drama,William Baldwin,The Squid and the Whale ,60295,479,Owen Kline,0.0,boy|divorce|tennis|tennis coach|writer,http://www.imdb.com/title/tt0367089/?ref_=fn_tt_tt_1,232.0,English,USA,R,1500000.0,2005.0,25.0,7.4,1.85,0,William_Baldwin|Elizabeth_Meriwether|Owen_Kline|Noah_Baumbach,1
Color,Walt Becker,124.0,88.0,12.0,931.0,Bernie Mac,49000.0,49474048.0,Comedy|Family,Robin Williams,Old Dogs ,31191,53370,Ann-Margret,2.0,best friend|business deal|impulse|public relations|twin,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120.0,English,USA,PG,35000000.0,2009.0,1000.0,5.4,1.85,0,Robin_Williams|Bernie_Mac|Ann-Margret|Walt_Becker,38
Color,Scott Derrickson,242.0,118.0,301.0,897.0,Dorian Missick,2000.0,30523568.0,Horror|Mystery|Thriller,Olivia Munn,Deliver Us from Evil ,54447,5697,Edgar Ram??rez,0.0,confession|demonic possession|exorcism|flickering light|priest,http://www.imdb.com/title/tt2377322/?ref_=fn_tt_tt_1,201.0,English,USA,R,30000000.0,2014.0,1000.0,6.2,2.35,18000,Olivia_Munn|Dorian_Missick|Edgar_Ram??rez|Scott_Derrickson,15
Color,Chris Columbus,102.0,103.0,0.0,925.0,Devin Ratray,3000.0,285761243.0,Comedy|Family,Macaulay Culkin,Home Alone ,311075,7521,Catherine O'Hara,5.0,airport|child protagonist|child swearing|christmas|home alone,http://www.imdb.com/title/tt0099785/?ref_=fn_tt_tt_1,305.0,English,USA,PG,18000000.0,1990.0,1000.0,7.5,1.85,20000,Macaulay_Culkin|Devin_Ratray|Catherine_O'Hara|Chris_Columbus,38
Color,Lee Daniels,304.0,132.0,304.0,898.0,David Oyelowo,15000.0,116631310.0,Biography|Drama,Alex Pettyfer,Lee Daniels' The Butler ,87665,20035,Vanessa Redgrave,0.0,butler|civil rights|hotel|president|white house,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1,323.0,English,USA,PG-13,30000000.0,2013.0,1000.0,7.2,1.85,41000,Alex_Pettyfer|David_Oyelowo|Vanessa_Redgrave|Lee_Daniels,12
Color,Mike Judge,144.0,89.0,406.0,759.0,Stephen Root,989.0,10824921.0,Comedy,Gary Cole,Office Space ,200293,3462,Diedrich Bader,0.0,boss|computer|downsizing|neighbor|office,http://www.imdb.com/title/tt0151804/?ref_=fn_tt_tt_1,621.0,English,USA,R,10000000.0,1999.0,939.0,7.8,1.85,16000,Gary_Cole|Stephen_Root|Diedrich_Bader|Mike_Judge,38
Color,Christopher Cain,50.0,107.0,58.0,316.0,Patrick Wayne,549.0,44726644.0,Action|Crime|Drama|Thriller|Western,Jack Palance,Young Guns ,42614,1747,Brian Keith,5.0,army|cattle|deputy|new mexico|rancher,http://www.imdb.com/title/tt0096487/?ref_=fn_tt_tt_1,120.0,English,USA,R,13000000.0,1988.0,439.0,6.8,1.85,0,Jack_Palance|Patrick_Wayne|Brian_Keith|Christopher_Cain,22
Color,Jeff Garlin,32.0,80.0,522.0,423.0,Jeff Garlin,813.0,194568.0,Comedy|Romance,Jessy Schram,I Want Someone to Eat Cheese With ,2963,2179,Joey Slotnick,0.0,cheese|city|ice cream|school|second city,http://www.imdb.com/title/tt0391229/?ref_=fn_tt_tt_1,28.0,English,USA,R,1500000.0,2006.0,522.0,6.2,1.85,0,Jessy_Schram|Jeff_Garlin|Joey_Slotnick|Jeff_Garlin,10
Color,Jane Campion,222.0,119.0,319.0,179.0,Paul Schneider,2000.0,4440055.0,Biography|Drama|Romance,Abbie Cornish,Bright Star ,21360,3279,Samuel Roukin,0.0,19th century|friend|john keats|passion|poet,http://www.imdb.com/title/tt0810784/?ref_=fn_tt_tt_1,110.0,English,UK,PG,8500000.0,2009.0,552.0,7.0,1.85,0,Abbie_Cornish|Paul_Schneider|Samuel_Roukin|Jane_Campion,18
Color,Michael Patrick King,221.0,146.0,127.0,722.0,Liza Minnelli,962.0,95328937.0,Comedy|Drama|Romance,Chris Noth,Sex and the City 2 ,59581,4555,Kristin Davis,4.0,abu dhabi|box office hit|muslim|nanny|united arab emirates,http://www.imdb.com/title/tt1261945/?ref_=fn_tt_tt_1,293.0,English,USA,R,100000000.0,2010.0,740.0,4.3,1.85,0,Chris_Noth|Liza_Minnelli|Kristin_Davis|Michael_Patrick_King,24
Color,Saul Dibb,194.0,110.0,10.0,844.0,Hayley Atwell,3000.0,13823741.0,Biography|Drama|History|Romance,Dominic Cooper,The Duchess ,61777,6420,Charlotte Rampling,3.0,duchess|duke|heir|infidelity|marriage,http://www.imdb.com/title/tt0864761/?ref_=fn_tt_tt_1,140.0,English,UK,PG-13,13500000.0,2008.0,2000.0,6.9,2.35,0,Dominic_Cooper|Hayley_Atwell|Charlotte_Rampling|Saul_Dibb,14
Color,Miguel Arteta,192.0,90.0,44.0,729.0,Ari Graynor,12000.0,15281286.0,Comedy|Drama|Romance,Steve Buscemi,Youth in Revolt ,64646,16004,Fred Willard,2.0,alter ego|boarding school|love|masturbation|teen movie,http://www.imdb.com/title/tt0403702/?ref_=fn_tt_tt_1,105.0,English,USA,R,18000000.0,2009.0,904.0,6.5,1.85,0,Steve_Buscemi|Ari_Graynor|Fred_Willard|Miguel_Arteta,48
Color,Paul Weitz,157.0,109.0,80.0,2000.0,Ty Burrell,19000.0,45489752.0,Comedy|Drama|Romance,Scarlett Johansson,In Good Company ,48973,28493,Dennis Quaid,2.0,company|corporate takeover|executive|magazine|new boss,http://www.imdb.com/title/tt0385267/?ref_=fn_tt_tt_1,214.0,English,USA,PG-13,26000000.0,2004.0,3000.0,6.5,1.85,736,Scarlett_Johansson|Ty_Burrell|Dennis_Quaid|Paul_Weitz,24
Color,Steve Miner,31.0,103.0,49.0,304.0,Richard E. Grant,687.0,9094451.0,Action|Fantasy|Horror|Thriller,Julian Sands,Warlock ,11668,1990,Lori Singer,0.0,17th century|book|death|warlock|witch hunter,http://www.imdb.com/title/tt0098622/?ref_=fn_tt_tt_1,79.0,English,USA,R,7000000.0,1989.0,554.0,6.2,1.85,0,Julian_Sands|Richard_E._Grant|Lori_Singer|Steve_Miner,6
Color,Andrew Niccol,168.0,122.0,487.0,16.0,Jeremy Crutchley,12000.0,24127895.0,Crime|Drama|Thriller,Nicolas Cage,Lord of War ,248123,12076,Jared Burke,2.0,1980s|arms dealer|immorality|ukrainian|warlord,http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1,437.0,English,USA,R,50000000.0,2005.0,43.0,7.6,2.35,10000,Nicolas_Cage|Jeremy_Crutchley|Jared_Burke|Andrew_Niccol,17
Color,Brett Ratner,236.0,104.0,420.0,535.0,Gabourey Sidibe,2000.0,78009155.0,Action|Comedy|Crime,Matthew Broderick,Tower Heist ,110073,3768,Judd Hirsch,5.0,apartment|fbi|fraud|heist|manager,http://www.imdb.com/title/tt0471042/?ref_=fn_tt_tt_1,194.0,English,USA,PG-13,75000000.0,2011.0,906.0,6.2,2.35,0,Matthew_Broderick|Gabourey_Sidibe|Judd_Hirsch|Brett_Ratner,20
Color,Tim Burton,325.0,106.0,13000.0,309.0,Danny Huston,11000.0,14479776.0,Biography|Crime|Drama|Romance,Christoph Waltz,Big Eyes ,55539,12418,Jon Polito,3.0,1950s|abusive husband|artist|painting|secret,http://www.imdb.com/title/tt1126590/?ref_=fn_tt_tt_1,147.0,English,USA,PG-13,10000000.0,2014.0,430.0,7.0,1.85,20000,Christoph_Waltz|Danny_Huston|Jon_Polito|Tim_Burton,12
Color,Barbra Streisand,27.0,122.0,0.0,292.0,Austin Pendleton,12000.0,41252428.0,Comedy|Drama|Romance,Jeff Bridges,The Mirror Has Two Faces ,11453,13716,Mimi Rogers,0.0,columbia university|lecture|marriage|professor|sex,http://www.imdb.com/title/tt0117057/?ref_=fn_tt_tt_1,71.0,English,USA,PG-13,42000000.0,1996.0,592.0,6.5,1.85,0,Jeff_Bridges|Austin_Pendleton|Mimi_Rogers|Barbra_Streisand,24
Color,Tom McCarthy,474.0,128.0,310.0,77.0,Jamey Sheridan,745.0,44988180.0,Biography|Crime|Drama|History,Billy Crudup,Spotlight ,195333,1058,Brian d'Arcy James,2.0,cover up|investigation|journalist|newspaper|sexual abuse,http://www.imdb.com/title/tt1895587/?ref_=fn_tt_tt_1,409.0,English,USA,R,20000000.0,2015.0,168.0,8.1,1.85,80000,Billy_Crudup|Jamey_Sheridan|Brian_d'Arcy_James|Tom_McCarthy,14
Color,Shana Feste,63.0,96.0,19.0,71.0,Zo?? Kravitz,1000.0,115862.0,Drama|Romance,Jennifer Ehle,The Greatest ,7394,2163,Cara Seymour,2.0,car crash|loss|self help group|teenage mother|title directed by female,http://www.imdb.com/title/tt1226232/?ref_=fn_tt_tt_1,50.0,English,USA,R,6000000.0,2009.0,943.0,6.7,2.35,0,Jennifer_Ehle|Zo??_Kravitz|Cara_Seymour|Shana_Feste,1
Color,Brian Helgeland,167.0,144.0,241.0,996.0,Rufus Sewell,13000.0,56083966.0,Action|Adventure|Romance,Heath Ledger,A Knight's Tale ,137003,18761,B??r??nice Bejo,1.0,chaucer|jousting|knight|medieval times|tournament,http://www.imdb.com/title/tt0183790/?ref_=fn_tt_tt_1,658.0,English,USA,PG-13,65000000.0,2001.0,3000.0,6.9,2.35,0,Heath_Ledger|Rufus_Sewell|B??r??nice_Bejo|Brian_Helgeland,3
Color,Hugh Hudson,90.0,125.0,46.0,249.0,Ben Cross,368.0,58800000.0,Biography|Drama|Sport,Alice Krige,Chariots of Fire ,40511,1651,John Gielgud,0.0,athlete|jew|missionary|olympic games|race,http://www.imdb.com/title/tt0082158/?ref_=fn_tt_tt_1,213.0,English,UK,PG,5500000.0,1981.0,303.0,7.2,1.85,0,Alice_Krige|Ben_Cross|John_Gielgud|Hugh_Hudson,12
Color,Zack Snyder,188.0,101.0,0.0,577.0,Richard Roxburgh,2000.0,55673333.0,Action|Adventure|Animation|Family|Fantasy,Abbie Cornish,Legend of the Guardians: The Owls of Ga'Hoole ,65785,4286,Anthony LaPaglia,1.0,barn owl|escape|owl|ruler|soldier,http://www.imdb.com/title/tt1219342/?ref_=fn_tt_tt_1,160.0,English,USA,PG,80000000.0,2010.0,653.0,7.0,2.35,16000,Abbie_Cornish|Richard_Roxburgh|Anthony_LaPaglia|Zack_Snyder,0
Color,Richard Shepard,191.0,96.0,47.0,442.0,Philip Baker Hall,3000.0,12570442.0,Comedy|Crime|Drama|Thriller,Adam Scott,The Matador ,40514,4053,Hope Davis,0.0,bar|hitman|luck|mexico|mexico city,http://www.imdb.com/title/tt0365485/?ref_=fn_tt_tt_1,234.0,English,USA,R,10000000.0,2005.0,497.0,6.8,2.35,808,Adam_Scott|Philip_Baker_Hall|Hope_Davis|Richard_Shepard,21
Color,Ira Sachs,121.0,91.0,60.0,18.0,Erin Boyes,60.0,1506998.0,Crime|Drama|Romance,David Richmond-Peck,Married Life ,8014,141,Timothy Webber,4.0,bachelor|best friend|divorce|poison|widow,http://www.imdb.com/title/tt0804505/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,12000000.0,2007.0,46.0,6.3,1.85,314,David_Richmond-Peck|Erin_Boyes|Timothy_Webber|Ira_Sachs,1
Color,Marc Abraham,99.0,119.0,18.0,9.0,Bill Lake,20.0,4234040.0,Biography|Drama,Dylan Authors,Flash of Genius ,14301,64,Victoria Learn,0.0,flash of genius|genius|intellectual property|professor|university,http://www.imdb.com/title/tt1054588/?ref_=fn_tt_tt_1,45.0,English,USA,PG-13,20000000.0,2008.0,18.0,7.0,2.35,0,Dylan_Authors|Bill_Lake|Victoria_Learn|Marc_Abraham,12
Color,James Ponsoldt,220.0,95.0,53.0,478.0,Jennifer Jason Leigh,8000.0,6851969.0,Comedy|Drama|Romance,Shailene Woodley,The Spectacular Now ,105591,10040,Dayo Okeniyi,1.0,crying man|high school|high school senior|men's clothing store|party,http://www.imdb.com/title/tt1714206/?ref_=fn_tt_tt_1,178.0,English,USA,R,2500000.0,2013.0,1000.0,7.1,2.35,10000,Shailene_Woodley|Jennifer_Jason_Leigh|Dayo_Okeniyi|James_Ponsoldt,24
Color,Susanne Bier,146.0,118.0,369.0,295.0,Omar Benson Miller,1000.0,2849142.0,Drama,Alison Lohman,Things We Lost in the Fire ,24104,1889,Robin Weigert,1.0,best friend|dinner|garage|narcotics anonymous|recovery,http://www.imdb.com/title/tt0469623/?ref_=fn_tt_tt_1,88.0,English,USA,R,16000000.0,2007.0,418.0,7.2,2.35,0,Alison_Lohman|Omar_Benson_Miller|Robin_Weigert|Susanne_Bier,1
Color,Duncan Jones,415.0,97.0,0.0,372.0,Matt Berry,18000.0,5009677.0,Drama|Mystery|Sci-Fi,Kevin Spacey,Moon ,260607,19404,Benedict Wong,0.0,computer|contract|earth|moon|solitude,http://www.imdb.com/title/tt1182345/?ref_=fn_tt_tt_1,485.0,English,UK,R,5000000.0,2009.0,572.0,7.9,2.35,47000,Kevin_Spacey|Matt_Berry|Benedict_Wong|Duncan_Jones,30
Color,Jeremy Saulnier,279.0,90.0,57.0,92.0,Eve Plumb,1000.0,258113.0,Crime|Drama|Thriller,Devin Ratray,Blue Ruin ,42678,1528,Amy Hargreaves,0.0,blood splatter|car|neo noir|vengeance|vomiting,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,135.0,English,USA,R,1066167.0,2013.0,235.0,7.1,2.35,0,Devin_Ratray|Eve_Plumb|Amy_Hargreaves|Jeremy_Saulnier,17
Color,Mark L. Lester,45.0,79.0,73.0,112.0,Tia Carrere,1000.0,2275557.0,Action|Comedy|Crime|Thriller,Cary-Hiroyuki Tagawa,Showdown in Little Tokyo ,12561,2404,Vernee Watson,2.0,bare chested male|detective|electric torture|japanese american|yakuza,http://www.imdb.com/title/tt0102915/?ref_=fn_tt_tt_1,102.0,English,USA,R,8000000.0,1991.0,1000.0,6.0,1.85,0,Cary-Hiroyuki_Tagawa|Tia_Carrere|Vernee_Watson|Mark_L._Lester,20
Color,Patrick Read Johnson,16.0,100.0,32.0,175.0,Royal Dano,610.0,15369573.0,Adventure|Comedy|Sci-Fi,Ariana Richards,Spaced Invaders ,2580,1441,Tonya Lee Williams,1.0,alien|halloween|killer robot|outer space|wrestler costume,http://www.imdb.com/title/tt0100666/?ref_=fn_tt_tt_1,54.0,English,USA,PG,3000000.0,1990.0,232.0,5.3,1.85,710,Ariana_Richards|Royal_Dano|Tonya_Lee_Williams|Patrick_Read_Johnson,19
Color,Peter Billingsley,166.0,113.0,0.0,721.0,Kristin Davis,4000.0,109176215.0,Comedy,Jon Favreau,Couples Retreat ,83506,8172,Tasha Smith,6.0,couple|island|marriage|tropical|voyeurism,http://www.imdb.com/title/tt1078940/?ref_=fn_tt_tt_1,144.0,English,USA,PG-13,60000000.0,2009.0,722.0,5.5,1.85,0,Jon_Favreau|Kristin_Davis|Tasha_Smith|Peter_Billingsley,38
Color,John Woo,152.0,153.0,610.0,617.0,Roger Willie,12000.0,40911830.0,Action|Drama|War,Nicolas Cage,Windtalkers ,55994,15046,Noah Emmerich,0.0,code|duty|steel helmet|u.s. marine|u.s. soldier,http://www.imdb.com/title/tt0245562/?ref_=fn_tt_tt_1,454.0,English,USA,R,115000000.0,2002.0,836.0,6.0,2.35,0,Nicolas_Cage|Roger_Willie|Noah_Emmerich|John_Woo,41
Color,Stanley Tong,62.0,89.0,7.0,36.0,Anita Mui,186.0,32333860.0,Action|Comedy,Fran??oise Yip,Rumble in the Bronx ,29843,407,Garvin Cross,1.0,fight|gang|greed|street gang|wedding,http://www.imdb.com/title/tt0113326/?ref_=fn_tt_tt_1,81.0,Cantonese,Hong Kong,R,7500000.0,1995.0,147.0,6.7,2.35,0,Fran??oise_Yip|Anita_Mui|Garvin_Cross|Stanley_Tong,38
Color,Mark Brown,40.0,90.0,7.0,405.0,Vivica A. Fox,939.0,22235901.0,Comedy|Romance,Mo'Nique,Two Can Play That Game ,4339,2815,Tamala Jones,2.0,advice|battle of the sexes|lingerie|romantic rivalry|rule,http://www.imdb.com/title/tt0269341/?ref_=fn_tt_tt_1,31.0,English,USA,R,6000000.0,2001.0,890.0,6.1,1.85,593,Mo'Nique|Vivica_A._Fox|Tamala_Jones|Mark_Brown,10
Color,Dario Argento,76.0,120.0,930.0,433.0,Adrienne Barbeau,982.0,349618.0,Horror,John Amos,Two Evil Eyes ,4302,2942,Sally Kirkland,1.0,black cat|cat|evil|photographer|undead,http://www.imdb.com/title/tt0100827/?ref_=fn_tt_tt_1,45.0,English,Italy,R,9000000.0,1990.0,602.0,6.1,1.85,375,John_Amos|Adrienne_Barbeau|Sally_Kirkland|Dario_Argento,49
Color,Seth Gordon,340.0,106.0,91.0,64.0,Lindsay Sloane,18000.0,117528646.0,Comedy|Crime,Kevin Spacey,Horrible Bosses ,353442,18669,Reginald Ballard,5.0,black comedy|boss|chemical company|dental assistant|murder,http://www.imdb.com/title/tt1499658/?ref_=fn_tt_tt_1,387.0,English,USA,R,35000000.0,2011.0,464.0,6.9,2.35,31000,Kevin_Spacey|Lindsay_Sloane|Reginald_Ballard|Seth_Gordon,20
Color,Steve Pink,90.0,100.0,38.0,460.0,Regina Hall,833.0,48637684.0,Comedy|Romance,Joe Lo Truglio,About Last Night ,16979,2800,Bryan Callen,4.0,bedroom|boyfriend girlfriend relationship|hug|interrupted sex|urban setting,http://www.imdb.com/title/tt1826590/?ref_=fn_tt_tt_1,42.0,English,USA,R,12500000.0,2014.0,807.0,6.1,2.35,0,Joe_Lo_Truglio|Regina_Hall|Bryan_Callen|Steve_Pink,10
Color,Jay Chandrasekhar,91.0,110.0,422.0,422.0,Owain Yeoman,33000.0,19179969.0,Comedy,Chris Moss,Beerfest ,54710,35345,Jay Chandrasekhar,2.0,beer|competition|germany|oktoberfest|prostitute,http://www.imdb.com/title/tt0486551/?ref_=fn_tt_tt_1,177.0,English,USA,R,17500000.0,2006.0,459.0,6.3,2.35,0,Chris_Moss|Owain_Yeoman|Jay_Chandrasekhar|Jay_Chandrasekhar,38
Color,Michael Bay,204.0,144.0,0.0,681.0,James Badge Dale,769.0,52822418.0,Action|Drama|Thriller|War,Toby Stephens,13 Hours ,47764,3580,David Costabile,0.0,based on true story|cia agent|libya|mercenary|u.s. ambassador,http://www.imdb.com/title/tt4172430/?ref_=fn_tt_tt_1,219.0,English,USA,R,50000000.0,2016.0,726.0,7.4,2.35,44000,Toby_Stephens|James_Badge_Dale|David_Costabile|Michael_Bay,41
Color,Stuart Gordon,79.0,82.0,216.0,885.0,Dul?? Hill,1000.0,131617.0,Drama|Thriller,Joe Mantegna,Edmond ,9971,5761,Jeffrey Combs,1.0,bipolar disorder|sodomy|stabbing|street life|violence,http://www.imdb.com/title/tt0443496/?ref_=fn_tt_tt_1,119.0,English,USA,R,10000000.0,2005.0,922.0,6.3,1.85,661,Joe_Mantegna|Dul??_Hill|Jeffrey_Combs|Stuart_Gordon,17
Color,Kevin Costner,79.0,177.0,0.0,582.0,Brian Anthony Wilson,766.0,17593391.0,Action|Adventure|Drama|Sci-Fi,Olivia Williams,The Postman ,56403,4346,Larenz Tate,1.0,drifter|escape|hope|postman|usa,http://www.imdb.com/title/tt0119925/?ref_=fn_tt_tt_1,376.0,English,USA,R,80000000.0,1997.0,674.0,6.0,2.35,0,Olivia_Williams|Brian_Anthony_Wilson|Larenz_Tate|Kevin_Costner,19
Color,Ron Howard,302.0,122.0,2000.0,1000.0,Clint Howard,2000.0,18593156.0,Drama,Toby Jones,Frost/Nixon ,88682,6161,Oliver Platt,1.0,american president|political drama|scandal|u.s. president|washington post the newspaper,http://www.imdb.com/title/tt0870111/?ref_=fn_tt_tt_1,241.0,English,USA,R,35000000.0,2008.0,1000.0,7.7,2.35,0,Toby_Jones|Clint_Howard|Oliver_Platt|Ron_Howard,1
Color,John Schultz,82.0,86.0,13.0,553.0,Carter Jenkins,1000.0,25200412.0,Adventure|Comedy|Family|Fantasy|Sci-Fi,Malese Jow,Aliens in the Attic ,16580,3423,Tim Meadows,3.0,alien|attic|boyfriend|mind control|nintendo ds,http://www.imdb.com/title/tt0775552/?ref_=fn_tt_tt_1,55.0,English,USA,PG,45000000.0,2009.0,701.0,5.4,1.85,916,Malese_Jow|Carter_Jenkins|Tim_Meadows|John_Schultz,8
Color,Steve Pink,265.0,101.0,38.0,318.0,Collette Wolfe,496.0,50213619.0,Comedy|Sci-Fi,Charlie McDermott,Hot Tub Time Machine ,139184,1272,Crystal Lowe,8.0,cheating wife|drug reference|maintenance man|male vomiting|promiscuous woman,http://www.imdb.com/title/tt1231587/?ref_=fn_tt_tt_1,243.0,English,USA,R,36000000.0,2010.0,390.0,6.4,1.85,12000,Charlie_McDermott|Collette_Wolfe|Crystal_Lowe|Steve_Pink,38
Color,Gonzalo L??pez-Gallego,228.0,86.0,17.0,205.0,Ryan Robbins,520.0,17683670.0,Horror|Mystery|Sci-Fi|Thriller,Warren Christie,Apollo 18 ,47227,1520,Andrew Airlie,0.0,cosmonaut|footprint|found footage|moon|secret mission,http://www.imdb.com/title/tt1772240/?ref_=fn_tt_tt_1,323.0,English,USA,PG-13,5000000.0,2011.0,270.0,5.2,1.33,0,Warren_Christie|Ryan_Robbins|Andrew_Airlie|Gonzalo_L??pez-Gallego,13
Color,Sam Mendes,602.0,148.0,0.0,161.0,Rory Kinnear,11000.0,200074175.0,Action|Adventure|Thriller,Christoph Waltz,Spectre ,275868,11700,Stephanie Sigman,1.0,bomb|espionage|sequel|spy|terrorist,http://www.imdb.com/title/tt2379713/?ref_=fn_tt_tt_1,994.0,English,UK,PG-13,245000000.0,2015.0,393.0,6.8,2.35,85000,Christoph_Waltz|Rory_Kinnear|Stephanie_Sigman|Sam_Mendes,3
Color,Bobby Farrelly,62.0,117.0,101.0,743.0,Lin Shaye,13000.0,24944213.0,Comedy|Sport,Bill Murray,Kingpin ,63459,16937,Richard Tyson,2.0,amish|bowling|on the road|rubber hand|tournament,http://www.imdb.com/title/tt0116778/?ref_=fn_tt_tt_1,185.0,English,USA,PG-13,27000000.0,1996.0,852.0,6.9,2.35,3000,Bill_Murray|Lin_Shaye|Richard_Tyson|Bobby_Farrelly,38
